"Date","Sales","Type"
2010-12-10,1834737.58,"Actual"
2010-12-17,2090268.95,"Actual"
2010-12-31,1464050.02,"Actual"
2011-01-07,1350441.68,"Actual"
2011-01-14,1306194.55,"Actual"
2011-01-21,1261253.18,"Actual"
2011-01-28,1287034.7,"Actual"
2011-02-04,1514999.17,"Actual"
2011-02-11,1486920.17,"Actual"
2011-02-18,1572117.54,"Actual"
2011-02-25,1422600.43,"Actual"
2011-03-04,1502617.99,"Actual"
2011-03-11,1494497.39,"Actual"
2011-03-18,1685375.47,"Actual"
2011-03-25,1438465.81,"Actual"
2011-04-01,1459276.77,"Actual"
2011-04-08,1534594,"Actual"
2011-04-15,1448797.02,"Actual"
2011-04-22,1639358.93,"Actual"
2011-04-29,1479249.9,"Actual"
2011-05-06,1504651.57,"Actual"
2011-05-13,1453185.65,"Actual"
2011-05-20,1382783.83,"Actual"
2011-05-27,1523979.11,"Actual"
2011-06-03,1705506.29,"Actual"
2011-06-10,1598643.65,"Actual"
2011-06-17,1622150.33,"Actual"
2011-06-24,1543365.9,"Actual"
2011-07-01,1694551.15,"Actual"
2011-07-08,1709373.62,"Actual"
2011-07-15,1526801.24,"Actual"
2011-07-22,1526506.08,"Actual"
2011-07-29,1483991.05,"Actual"
2011-08-05,1601584.57,"Actual"
2011-08-12,1484995.38,"Actual"
2011-08-19,1493544.04,"Actual"
2011-08-26,1420405.41,"Actual"
2011-09-02,1481618.74,"Actual"
2011-09-09,1483574.38,"Actual"
2011-09-16,1351407.79,"Actual"
2011-09-23,1336044.75,"Actual"
2011-09-30,1307551.92,"Actual"
2011-10-07,1481739.2,"Actual"
2011-10-14,1386520.99,"Actual"
2011-10-21,1417922.37,"Actual"
2011-10-28,1419445.12,"Actual"
2011-11-04,1523420.38,"Actual"
2011-11-11,1536176.54,"Actual"
2011-11-18,1524390.07,"Actual"
2011-11-25,2249811.55,"Actual"
2011-12-02,1688531.34,"Actual"
2011-12-09,1903385.14,"Actual"
2011-12-16,2034695.56,"Actual"
2011-12-23,2644633.02,"Actual"
2011-12-30,1598080.52,"Actual"
2012-01-06,1395339.71,"Actual"
2012-01-13,1344243.17,"Actual"
2012-01-20,1326255.7,"Actual"
2012-01-27,1315610.66,"Actual"
2012-02-03,1496305.78,"Actual"
2012-02-10,1620603.92,"Actual"
2012-02-17,1632616.09,"Actual"
2012-02-24,1465187.71,"Actual"
2012-03-02,1550385.65,"Actual"
2012-03-09,1569304.4,"Actual"
2012-03-16,1748010.29,"Actual"
2012-03-23,1495143.62,"Actual"
2012-03-30,1508933.26,"Actual"
2012-04-06,1840131.19,"Actual"
2012-04-13,1616394.45,"Actual"
2012-04-20,1456073.24,"Actual"
2012-04-27,1456221.1,"Actual"
2012-05-04,1543461.12,"Actual"
2012-05-11,1517075.67,"Actual"
2012-05-18,1513635.64,"Actual"
2012-05-25,1603793.42,"Actual"
2012-06-01,1681121.38,"Actual"
2012-06-08,1696619.52,"Actual"
2012-06-15,1642247.48,"Actual"
2012-06-22,1618272.25,"Actual"
2012-06-29,1648863.46,"Actual"
2012-07-06,1876359.39,"Actual"
2012-07-13,1588142.26,"Actual"
2012-07-20,1574361.97,"Actual"
2012-07-27,1513229.16,"Actual"
2012-08-03,1627274.93,"Actual"
2012-08-10,1588380.73,"Actual"
2012-08-17,1543049.52,"Actual"
2012-08-24,1501095.49,"Actual"
2012-08-31,1577439.81,"Actual"
2012-09-07,1608077.01,"Actual"
2012-09-14,1375166.86,"Actual"
2012-09-21,1425603.65,"Actual"
2012-09-28,1369131.46,"Actual"
2012-10-05,1518177.71,"Actual"
2012-10-12,1459396.84,"Actual"
2012-10-19,1436883.99,"Actual"
2012-10-26,1431426.34,"Actual"
2010-02-05,496725.44,"Actual"
2010-02-12,524104.92,"Actual"
2010-02-19,506760.54,"Actual"
2010-02-26,496083.24,"Actual"
2010-03-05,491419.55,"Actual"
2010-03-12,480452.1,"Actual"
2010-03-19,574450.23,"Actual"
2010-03-26,514731.6,"Actual"
2010-04-02,561145.14,"Actual"
2010-04-09,484263.25,"Actual"
2010-04-16,406228.19,"Actual"
2010-04-23,404751.25,"Actual"
2010-04-30,373655.61,"Actual"
2010-05-07,395453.83,"Actual"
2010-05-14,372673.61,"Actual"
2010-05-21,395195.65,"Actual"
2010-05-28,442734.55,"Actual"
2010-06-04,509183.22,"Actual"
2010-06-11,498580.87,"Actual"
2010-06-18,481144.09,"Actual"
2010-06-25,553714.87,"Actual"
2010-07-02,575570.77,"Actual"
2010-07-09,593462.34,"Actual"
2010-07-16,557166.35,"Actual"
2010-07-23,570231.21,"Actual"
2010-07-30,603547.16,"Actual"
2010-08-06,643854.17,"Actual"
2010-08-13,598185.4,"Actual"
2010-08-20,582353.17,"Actual"
2010-08-27,554309.24,"Actual"
2010-09-03,532765.05,"Actual"
2010-09-10,535769.32,"Actual"
2010-09-17,489408.53,"Actual"
2010-09-24,488008.83,"Actual"
2010-10-01,448998.73,"Actual"
2010-10-08,480239.88,"Actual"
2010-10-15,463370.48,"Actual"
2010-10-22,472450.81,"Actual"
2010-10-29,465493.15,"Actual"
2010-11-05,480512.44,"Actual"
2010-11-12,507584.29,"Actual"
2010-11-19,482528.36,"Actual"
2010-11-26,835189.26,"Actual"
2010-12-03,552811.62,"Actual"
2010-12-10,599730.07,"Actual"
2010-12-17,716388.81,"Actual"
2010-12-24,1045124.88,"Actual"
2010-12-31,729572.08,"Actual"
2011-01-07,661163.94,"Actual"
2011-01-14,547384.9,"Actual"
2011-01-21,521539.46,"Actual"
2011-01-28,513372.17,"Actual"
2011-02-04,558027.77,"Actual"
2011-02-11,559903.13,"Actual"
2011-02-18,572387.47,"Actual"
2011-02-25,546690.84,"Actual"
2011-03-04,551378.39,"Actual"
2011-03-11,558963.83,"Actual"
2011-03-18,635014.69,"Actual"
2011-03-25,559061.58,"Actual"
2011-04-01,513409.67,"Actual"
2011-04-08,500552.16,"Actual"
2011-04-15,423380.14,"Actual"
2011-04-22,466594.89,"Actual"
2011-04-29,410429.73,"Actual"
2011-05-06,407012.47,"Actual"
2011-05-13,414094.05,"Actual"
2011-05-20,424670.98,"Actual"
2011-05-27,457216.87,"Actual"
2011-06-03,542295.37,"Actual"
2011-06-10,621099.95,"Actual"
2011-06-17,610991.35,"Actual"
2011-06-24,640043.97,"Actual"
2011-07-01,704344.21,"Actual"
2011-07-08,761793.94,"Actual"
2011-07-15,642748.21,"Actual"
2011-07-22,688043.96,"Actual"
2011-07-29,653382.62,"Actual"
2011-08-05,695392.84,"Actual"
2011-08-12,670670.46,"Actual"
2011-08-19,645156.21,"Actual"
2011-08-26,629994.47,"Actual"
2011-09-02,592355.24,"Actual"
2011-09-09,613135.23,"Actual"
2011-09-16,558981.45,"Actual"
2011-09-23,536144.81,"Actual"
2011-09-30,488880.26,"Actual"
2011-10-07,525866.36,"Actual"
2011-10-14,501959.19,"Actual"
2011-10-21,558691.43,"Actual"
2011-10-28,527339.52,"Actual"
2011-11-04,564536.01,"Actual"
2011-11-11,556015.59,"Actual"
2011-11-18,539826.56,"Actual"
2011-11-25,949075.87,"Actual"
2011-12-02,591907.88,"Actual"
2011-12-09,653845.45,"Actual"
2011-12-16,720242.19,"Actual"
2011-12-23,1059715.27,"Actual"
2011-12-30,815915.52,"Actual"
2012-01-06,713117.66,"Actual"
2012-01-13,593875.46,"Actual"
2012-01-20,578002.85,"Actual"
2012-01-27,541037.98,"Actual"
2012-02-03,580453.32,"Actual"
2012-02-10,563460.77,"Actual"
2012-02-17,620908.18,"Actual"
2012-02-24,603041.14,"Actual"
2012-03-02,551058.13,"Actual"
2012-03-09,579166.5,"Actual"
2012-03-16,669205.73,"Actual"
2012-03-23,615997.29,"Actual"
2012-03-30,583322.2,"Actual"
2012-04-06,621425.98,"Actual"
2012-04-13,517420.23,"Actual"
2012-04-20,457340.06,"Actual"
2012-04-27,467827.75,"Actual"
2012-05-04,465198.89,"Actual"
2012-05-11,460397.41,"Actual"
2012-05-18,468428.3,"Actual"
2012-05-25,532739.77,"Actual"
2012-06-01,598495.02,"Actual"
2012-06-08,642963.75,"Actual"
2012-06-15,666942.02,"Actual"
2012-06-22,687344.68,"Actual"
2012-06-29,704335.41,"Actual"
2012-07-06,805642.61,"Actual"
2012-07-13,694150.89,"Actual"
2012-07-20,686345.69,"Actual"
2012-07-27,686365.4,"Actual"
2012-08-03,680954.81,"Actual"
2012-08-10,675926.3,"Actual"
2012-08-17,642450.4,"Actual"
2012-08-24,609099.37,"Actual"
2012-08-31,586467.16,"Actual"
2012-09-07,597876.55,"Actual"
2012-09-14,541120.2,"Actual"
2012-09-21,530842.25,"Actual"
2012-09-28,525545.76,"Actual"
2012-10-05,505830.56,"Actual"
2012-10-12,503463.93,"Actual"
2012-10-19,516424.83,"Actual"
2012-10-26,495543.28,"Actual"
2010-02-05,1004137.09,"Actual"
2010-02-12,994801.4,"Actual"
2010-02-19,963960.37,"Actual"
2010-02-26,847592.11,"Actual"
2010-03-05,881503.95,"Actual"
2010-03-12,860336.16,"Actual"
2010-03-19,839911,"Actual"
2010-03-26,772539.12,"Actual"
2010-04-02,914500.91,"Actual"
2010-04-09,916033.92,"Actual"
2010-04-16,882917.12,"Actual"
2010-04-23,850440.26,"Actual"
2010-04-30,778672.64,"Actual"
2010-05-07,916820.96,"Actual"
2010-05-14,873337.84,"Actual"
2010-05-21,818333.21,"Actual"
2010-05-28,868041.56,"Actual"
2010-06-04,958225.41,"Actual"
2010-06-11,914835.86,"Actual"
2010-06-18,869922.56,"Actual"
2010-06-25,814919.11,"Actual"
2010-07-02,852333.75,"Actual"
2010-07-09,845289.77,"Actual"
2010-07-16,848630.57,"Actual"
2010-07-23,785515.88,"Actual"
2010-07-30,787295.09,"Actual"
2010-08-06,893399.77,"Actual"
2010-08-13,867919.21,"Actual"
2010-08-20,870676.44,"Actual"
2010-08-27,888816.78,"Actual"
2010-09-03,899036.47,"Actual"
2010-09-10,831425.2,"Actual"
2010-09-17,836707.85,"Actual"
2010-09-24,773725.08,"Actual"
2010-10-01,804105.49,"Actual"
2010-10-08,870349.86,"Actual"
2010-10-15,826546.96,"Actual"
2010-10-22,836419.14,"Actual"
2010-10-29,830756.76,"Actual"
2010-11-05,927266.34,"Actual"
2010-11-12,911538.98,"Actual"
2010-11-19,885608.04,"Actual"
2010-11-26,1261693.16,"Actual"
2010-12-03,952766.93,"Actual"
2010-12-10,1069061.63,"Actual"
2010-12-17,1220579.55,"Actual"
2010-12-24,1511641.09,"Actual"
2010-12-31,773586.49,"Actual"
2011-01-07,873065.23,"Actual"
2011-01-14,809646.66,"Actual"
2011-01-21,822668.23,"Actual"
2011-01-28,782256.66,"Actual"
2011-02-04,944594.78,"Actual"
2011-02-11,996147.39,"Actual"
2011-02-18,1065108.64,"Actual"
2011-02-25,917317.15,"Actual"
2011-03-04,935266.43,"Actual"
2011-03-11,900387.29,"Actual"
2011-03-18,898289.14,"Actual"
2011-03-25,827968.36,"Actual"
2011-04-01,878762.3,"Actual"
2011-04-08,949825.83,"Actual"
2011-04-15,908278.74,"Actual"
2011-04-22,937473.13,"Actual"
2011-04-29,855014.77,"Actual"
2011-05-06,941457.34,"Actual"
2011-05-13,895763.41,"Actual"
2011-05-20,836049.89,"Actual"
2011-05-27,857939.41,"Actual"
2011-06-03,929222.16,"Actual"
2011-06-10,897309.41,"Actual"
2011-06-17,922048.41,"Actual"
2011-06-24,864881.24,"Actual"
2011-07-01,883683.35,"Actual"
2011-07-08,861965.12,"Actual"
2011-07-15,849925.37,"Actual"
2011-07-22,829902.42,"Actual"
2011-07-29,807082.19,"Actual"
2011-08-05,892393.77,"Actual"
2011-08-12,856796.1,"Actual"
2011-08-19,895066.5,"Actual"
2011-08-26,912542.82,"Actual"
2011-09-02,891387.14,"Actual"
2011-09-09,848358.09,"Actual"
2011-09-16,870971.82,"Actual"
2011-09-23,806444.29,"Actual"
2011-09-30,809049.37,"Actual"
2011-10-07,929976.55,"Actual"
2011-10-14,863188.26,"Actual"
2011-10-21,905984.49,"Actual"
2011-10-28,876712.31,"Actual"
2011-11-04,947815.05,"Actual"
2011-11-11,917088.48,"Actual"
2011-11-18,897032.19,"Actual"
2011-11-25,1235163.86,"Actual"
2011-12-02,986601.46,"Actual"
2011-12-09,1051922.95,"Actual"
2011-12-16,1118163.94,"Actual"
2011-12-23,1462254.05,"Actual"
2011-12-30,858572.22,"Actual"
2012-01-06,872113.23,"Actual"
2012-01-13,817661.76,"Actual"
2012-01-20,813954.82,"Actual"
2012-01-27,778178.53,"Actual"
2012-02-03,927610.69,"Actual"
2012-02-10,1021400.42,"Actual"
2012-02-17,1096232.89,"Actual"
2012-02-24,928537.54,"Actual"
2012-03-02,952264.91,"Actual"
2012-03-09,960115.56,"Actual"
2012-03-16,921178.39,"Actual"
2012-03-23,874223.25,"Actual"
2012-03-30,905935.29,"Actual"
2012-04-06,1046816.59,"Actual"
2012-04-13,909989.45,"Actual"
2012-04-20,872288.46,"Actual"
2012-04-27,879448.25,"Actual"
2012-05-04,937232.09,"Actual"
2012-05-11,920128.89,"Actual"
2012-05-18,913922.01,"Actual"
2012-05-25,895157.44,"Actual"
2012-06-01,921161.2,"Actual"
2012-06-08,928820,"Actual"
2012-06-15,916918.7,"Actual"
2012-06-22,899449.65,"Actual"
2012-06-29,878298.22,"Actual"
2012-07-06,936205.5,"Actual"
2012-07-13,890488.01,"Actual"
2012-07-20,888834.07,"Actual"
2012-07-27,838227.52,"Actual"
2012-08-03,897076.73,"Actual"
2012-08-10,930745.69,"Actual"
2012-08-17,896613.19,"Actual"
2012-08-24,936373.65,"Actual"
2012-08-31,976137.73,"Actual"
2012-09-07,932160.37,"Actual"
2012-09-14,883569.38,"Actual"
2012-09-21,857796.45,"Actual"
2012-09-28,884724.41,"Actual"
2012-10-05,976436.02,"Actual"
2012-10-12,927511.99,"Actual"
2012-10-19,900309.75,"Actual"
2012-10-26,891671.44,"Actual"
2010-02-05,549505.55,"Actual"
2010-02-12,552677.48,"Actual"
2010-02-19,511327.9,"Actual"
2010-02-26,473773.27,"Actual"
2010-03-05,507297.88,"Actual"
2010-03-12,494145.8,"Actual"
2010-03-19,485744.61,"Actual"
2010-03-26,484946.56,"Actual"
2010-04-02,545206.32,"Actual"
2010-04-09,529384.31,"Actual"
2010-04-16,485764.32,"Actual"
2010-04-23,488683.57,"Actual"
2010-04-30,491723.42,"Actual"
2010-05-07,526128.61,"Actual"
2010-05-14,492792.8,"Actual"
2010-05-21,506274.94,"Actual"
2010-05-28,558143.53,"Actual"
2010-06-04,586061.46,"Actual"
2010-06-11,522715.68,"Actual"
2010-06-18,513073.87,"Actual"
2010-06-25,509263.28,"Actual"
2010-07-02,528832.54,"Actual"
2010-07-09,485389.15,"Actual"
2010-07-16,474030.51,"Actual"
2010-07-23,462676.5,"Actual"
2010-07-30,468675.19,"Actual"
2010-08-06,522815.45,"Actual"
2010-08-13,481897.98,"Actual"
2010-08-20,499325.38,"Actual"
2010-08-27,506789.66,"Actual"
2010-09-03,511049.06,"Actual"
2010-09-10,484835.2,"Actual"
2010-09-17,463448.59,"Actual"
2010-09-24,452905.22,"Actual"
2010-10-01,495692.19,"Actual"
2010-10-08,505069.21,"Actual"
2010-10-15,454769.68,"Actual"
2010-10-22,466322.76,"Actual"
2010-10-29,508801.61,"Actual"
2010-11-05,517869.97,"Actual"
2010-11-12,520846.68,"Actual"
2010-11-19,519823.3,"Actual"
2010-11-26,768070.53,"Actual"
2010-12-03,578164.82,"Actual"
2010-12-10,618121.82,"Actual"
2010-12-17,685243.2,"Actual"
2010-12-24,873347.55,"Actual"
2010-12-31,459770.85,"Actual"
2011-01-07,490981.78,"Actual"
2011-01-14,458086.69,"Actual"
2011-01-21,454021.69,"Actual"
2011-01-28,463561.48,"Actual"
2011-02-04,544612.28,"Actual"
2011-02-11,555279.02,"Actual"
2011-02-18,610985.56,"Actual"
2011-02-25,513107.2,"Actual"
2011-03-04,542016.18,"Actual"
2011-03-11,517783.5,"Actual"
2011-03-18,515226.11,"Actual"
2011-03-25,497488.4,"Actual"
2011-04-01,520962.14,"Actual"
2011-04-08,561625.92,"Actual"
2011-04-15,528420.28,"Actual"
2011-04-22,549502.11,"Actual"
2011-04-29,532226.2,"Actual"
2011-05-06,545251.1,"Actual"
2011-05-13,539126,"Actual"
2011-05-20,518266.9,"Actual"
2011-05-27,553834.04,"Actual"
2011-06-03,587004.29,"Actual"
2011-06-10,550076.32,"Actual"
2011-06-17,558671.14,"Actual"
2011-06-24,538745.93,"Actual"
2011-07-01,537064.03,"Actual"
2011-07-08,535983.13,"Actual"
2011-07-15,512834.04,"Actual"
2011-07-22,491449.94,"Actual"
2011-07-29,471449.98,"Actual"
2011-08-05,554879.67,"Actual"
2011-08-12,520284.79,"Actual"
2011-08-19,540819.44,"Actual"
2011-08-26,542663.53,"Actual"
2011-09-02,544643.33,"Actual"
2011-09-09,528784.86,"Actual"
2011-09-16,500274.03,"Actual"
2011-09-23,506743.78,"Actual"
2011-09-30,508567.04,"Actual"
2011-10-07,553836.98,"Actual"
2011-10-14,529515.66,"Actual"
2011-10-21,557075.21,"Actual"
2011-10-28,548527.49,"Actual"
2011-11-04,597855.07,"Actual"
2011-11-11,594574.12,"Actual"
2011-11-18,542414.27,"Actual"
2011-11-25,814753.5,"Actual"
2011-12-02,613115.21,"Actual"
2011-12-09,630327.28,"Actual"
2011-12-16,705557.97,"Actual"
2011-12-23,905324.68,"Actual"
2011-12-30,549788.36,"Actual"
2012-01-06,519585.67,"Actual"
2012-01-13,474964.6,"Actual"
2012-01-20,480130.04,"Actual"
2012-01-27,482451.21,"Actual"
2012-02-03,549967.89,"Actual"
2012-02-10,609736.12,"Actual"
2012-02-17,658965.05,"Actual"
2012-02-24,563578.79,"Actual"
2012-03-02,619498.28,"Actual"
2012-03-09,574955.95,"Actual"
2012-03-16,550373.57,"Actual"
2012-03-23,550791.32,"Actual"
2012-03-30,574985.37,"Actual"
2012-04-06,677885.99,"Actual"
2012-04-13,578539.86,"Actual"
2012-04-20,542819.03,"Actual"
2012-04-27,550414.99,"Actual"
2012-05-04,586289.08,"Actual"
2012-05-11,592572.3,"Actual"
2012-05-18,571463.93,"Actual"
2012-05-25,547226,"Actual"
2012-06-01,583648.59,"Actual"
2012-06-08,582525.42,"Actual"
2012-06-15,564606.1,"Actual"
2012-06-22,562173.12,"Actual"
2012-06-29,544770.7,"Actual"
2012-07-06,578790.36,"Actual"
2012-07-13,536537.64,"Actual"
2012-07-20,513991.57,"Actual"
2012-07-27,495951,"Actual"
2012-08-03,533887.54,"Actual"
2012-08-10,538713.47,"Actual"
2012-08-17,535153.47,"Actual"
2012-08-24,572887.78,"Actual"
2012-08-31,576879.15,"Actual"
2012-09-07,565812.29,"Actual"
2012-09-14,523427.35,"Actual"
2012-09-21,533756.88,"Actual"
2012-09-28,516361.06,"Actual"
2012-10-05,606755.3,"Actual"
2012-10-12,558464.8,"Actual"
2012-10-19,542009.46,"Actual"
2012-10-26,549731.49,"Actual"
2010-02-05,2193048.75,"Actual"
2010-02-12,2176028.52,"Actual"
2010-02-19,2113432.58,"Actual"
2010-02-26,2006774.96,"Actual"
2010-03-05,1987090.09,"Actual"
2010-03-12,1941346.13,"Actual"
2010-03-19,1946875.06,"Actual"
2010-03-26,1893532.46,"Actual"
2010-04-02,2138651.97,"Actual"
2010-04-09,2041069.37,"Actual"
2010-04-16,1826241.44,"Actual"
2010-04-23,1829521.83,"Actual"
2010-04-30,1790694.59,"Actual"
2010-05-07,1921432.16,"Actual"
2010-05-14,1808056.41,"Actual"
2010-05-21,1847613.58,"Actual"
2010-05-28,1904618.17,"Actual"
2010-06-04,1931406.28,"Actual"
2010-06-11,1827521.71,"Actual"
2010-06-18,1837636.24,"Actual"
2010-06-25,1768172.31,"Actual"
2010-07-02,1845893.87,"Actual"
2010-07-09,1769793.37,"Actual"
2010-07-16,1828052.47,"Actual"
2010-07-23,1831676.03,"Actual"
2010-07-30,1832664.03,"Actual"
2010-08-06,1949236.09,"Actual"
2010-08-13,1962996.7,"Actual"
2010-08-20,1983190.56,"Actual"
2010-08-27,1727565.42,"Actual"
2010-09-03,1766331.45,"Actual"
2010-09-10,1720530.23,"Actual"
2010-09-17,1716755.78,"Actual"
2010-09-24,1655036.75,"Actual"
2010-10-01,1645892.97,"Actual"
2010-10-08,1772192.42,"Actual"
2010-10-15,1703850.25,"Actual"
2010-10-22,1740234.06,"Actual"
2010-10-29,1741308.56,"Actual"
2010-11-05,1832211.96,"Actual"
2010-11-12,1895901.59,"Actual"
2010-11-19,1949177.13,"Actual"
2010-12-03,2251206.64,"Actual"
2010-12-10,2411790.21,"Actual"
2010-12-31,1707298.14,"Actual"
2011-01-07,1714309.9,"Actual"
2011-01-14,1710803.59,"Actual"
2011-01-21,1677556.18,"Actual"
2011-01-28,1715769.05,"Actual"
2011-02-04,1968045.91,"Actual"
2011-02-11,2115408.31,"Actual"
2011-02-18,2106934.55,"Actual"
2011-02-25,1967996.71,"Actual"
2011-03-04,1958003.19,"Actual"
2011-03-11,1933469.15,"Actual"
2011-03-18,1884734.31,"Actual"
2011-03-25,1815798.85,"Actual"
2011-04-01,1827733.18,"Actual"
2011-04-08,1870720.73,"Actual"
2011-04-15,1781767.22,"Actual"
2011-04-22,2004831.14,"Actual"
2011-04-29,1873646.34,"Actual"
2011-05-06,1841369.99,"Actual"
2011-05-13,1712995.44,"Actual"
2011-05-20,1720908.01,"Actual"
2011-05-27,1743000.38,"Actual"
2011-06-03,1792210.89,"Actual"
2011-06-10,1740063.1,"Actual"
2011-06-17,1817934.76,"Actual"
2011-06-24,1711813.13,"Actual"
2011-07-01,1751369.75,"Actual"
2011-07-08,1699708.38,"Actual"
2011-07-15,1775068.4,"Actual"
2011-07-22,1774342.61,"Actual"
2011-07-29,1745841.33,"Actual"
2011-08-05,1886299.98,"Actual"
2011-08-12,1917397.63,"Actual"
2011-08-19,1954849.68,"Actual"
2011-08-26,1728399.07,"Actual"
2011-09-02,1758587.35,"Actual"
2011-09-09,1670579.82,"Actual"
2011-09-16,1650894.3,"Actual"
2011-09-23,1685910.53,"Actual"
2011-09-30,1627707.31,"Actual"
2011-10-07,1788227.6,"Actual"
2011-10-14,1704753.02,"Actual"
2011-10-21,1745928.56,"Actual"
2011-10-28,1771792.97,"Actual"
2011-11-04,1904438.59,"Actual"
2011-11-11,2076570.84,"Actual"
2011-11-18,1869087.85,"Actual"
2011-12-02,2068097.18,"Actual"
2011-12-09,2429310.9,"Actual"
2011-12-16,2555031.18,"Actual"
2011-12-30,1930690.37,"Actual"
2012-01-06,1683401.78,"Actual"
2012-01-13,1711562.73,"Actual"
2012-01-20,1675562.94,"Actual"
2012-01-27,1632406,"Actual"
2012-02-03,1867403.01,"Actual"
2012-02-10,2218595.8,"Actual"
2012-02-17,2168709.76,"Actual"
2012-02-24,2039415.74,"Actual"
2012-03-02,1990371.02,"Actual"
2012-03-09,1917483.1,"Actual"
2012-03-16,1930814.66,"Actual"
2012-03-23,1837457.69,"Actual"
2012-03-30,1815760.42,"Actual"
2012-04-06,2163384.17,"Actual"
2012-04-13,1974687.51,"Actual"
2012-04-20,1777166.53,"Actual"
2012-04-27,1712987.56,"Actual"
2012-05-04,1821364.42,"Actual"
2012-05-11,1792345.3,"Actual"
2012-05-18,1795152.73,"Actual"
2012-05-25,1830939.1,"Actual"
2012-06-01,1767471.48,"Actual"
2012-06-08,1840491.41,"Actual"
2012-06-15,1811562.88,"Actual"
2012-06-22,1755334.18,"Actual"
2012-06-29,1707481.9,"Actual"
2012-07-06,1805999.79,"Actual"
2012-07-13,1765571.91,"Actual"
2012-07-20,1869967.03,"Actual"
2012-07-27,1817603.66,"Actual"
2012-08-03,1939440.09,"Actual"
2012-08-10,1880436.94,"Actual"
2012-08-17,1827797.4,"Actual"
2012-08-24,1764984.15,"Actual"
2012-08-31,1650285.54,"Actual"
2012-09-07,1708283.28,"Actual"
2012-09-14,1640168.99,"Actual"
2012-09-21,1671857.57,"Actual"
2012-09-28,1694862.41,"Actual"
2012-10-05,1758971.38,"Actual"
2012-10-12,1713889.11,"Actual"
2012-10-19,1734834.82,"Actual"
2012-10-26,1744349.05,"Actual"
2010-02-05,1528008.64,"Actual"
2010-02-12,1574684.08,"Actual"
2010-02-19,1503298.7,"Actual"
2010-02-26,1336404.65,"Actual"
2010-03-05,1426622.65,"Actual"
2010-03-12,1331883.16,"Actual"
2010-03-19,1364207,"Actual"
2010-03-26,1245624.27,"Actual"
2010-04-02,1446210.26,"Actual"
2010-04-09,1470308.32,"Actual"
2010-04-16,1323243.35,"Actual"
2010-04-23,1283766.55,"Actual"
2010-04-30,1239766.89,"Actual"
2010-05-07,1312329.78,"Actual"
2010-05-14,1266796.13,"Actual"
2010-05-21,1271646.62,"Actual"
2010-05-28,1264272.52,"Actual"
2010-06-04,1396322.19,"Actual"
2010-06-11,1339570.85,"Actual"
2010-06-18,1336522.92,"Actual"
2010-06-25,1262025.08,"Actual"
2010-07-02,1302600.14,"Actual"
2010-07-09,1280156.47,"Actual"
2010-07-16,1290609.54,"Actual"
2010-07-23,1244390.03,"Actual"
2010-07-30,1250178.89,"Actual"
2010-08-06,1369634.92,"Actual"
2010-08-13,1384339.1,"Actual"
2010-08-20,1430192.37,"Actual"
2010-08-27,1311263.07,"Actual"
2010-09-03,1303914.27,"Actual"
2010-09-10,1231428.46,"Actual"
2010-09-17,1215676.31,"Actual"
2010-09-24,1170103.25,"Actual"
2010-10-01,1182490.46,"Actual"
2010-10-08,1293472.8,"Actual"
2010-10-15,1175003.67,"Actual"
2010-10-22,1169831.38,"Actual"
2010-10-29,1195036,"Actual"
2010-11-05,1332759.13,"Actual"
2010-11-12,1281675.6,"Actual"
2010-11-19,1292346.57,"Actual"
2010-11-26,1757242.51,"Actual"
2010-12-03,1380522.64,"Actual"
2010-12-10,1564516.43,"Actual"
2010-12-17,1843971.15,"Actual"
2010-12-24,2306265.36,"Actual"
2010-12-31,1172003.1,"Actual"
2011-01-07,1178905.44,"Actual"
2011-01-14,1194449.78,"Actual"
2011-01-21,1187776.19,"Actual"
2011-01-28,1100418.69,"Actual"
2011-02-04,1422546.05,"Actual"
2011-02-11,1419236.9,"Actual"
2011-02-18,1554747.15,"Actual"
2011-02-25,1323999.36,"Actual"
2011-03-04,1399456.99,"Actual"
2011-03-11,1314557.31,"Actual"
2011-03-18,1391813.69,"Actual"
2011-03-25,1229777.24,"Actual"
2011-04-01,1258674.12,"Actual"
2011-04-08,1327401.06,"Actual"
2011-04-15,1312905.8,"Actual"
2011-04-22,1388118.53,"Actual"
2011-04-29,1357589.89,"Actual"
